가3678-4448,명성공인중개사사무소,경기도 수원시 장안구 수성로394번길 28 (영화동),김완기
가3678-4431,신성 공인중개사사무소,경기도 수원시 장안구 조원로89번길 35 (조원동),최향숙
가3678-4416,베스트 공인중개사사무소,경기도 수원시 장안구 정조로 957 (영화동),안영숙
가3678-4411,다원공인중개사사무소,경기도 수원시 팔달구 팔달로 56 (고등동),정지원
가3678-4409,희망 공인중개사사무소,경기도 수원시 장안구 장안로29번길 1 1층(영화동),박성란
가3678-4408,오복 공인중개사사무소,경기도 수원시 장안구 만석로210번길 12 선임빌 101호(송죽동),김영백
가3678-4401,광개토 (합동) 공인중개사사무소,경기도 수원시 장안구 서부로2126번길 10,이효주
가3678-4379,양지 공인중개사사무소,경기도 수원시 장안구 조원로 107 상가105호(조원동:::신형아파트),김소영
가3678-4373,동문힐 공인중개사사무소,경기도 수원시 장안구 율전로101번길 73 상가동 106호,장원조
가3678-4352,신라공인중개사사무소,경기도 수원시 장안구 팔달로 298 (영화동),이금구
가3678-4336,위즈 공인중개사사무소,경기도 수원시 장안구 송원로 13 (송죽동),유재숙
가3678-4332,으뜸 공인중개사사무소,경기도 수원시 장안구 장안로63번길 33 (영화동),강혜경
가3678-4314,명품공인중개사사무소,경기도 수원시 권선구 금곡로102번길 15 106호(금곡동::: 비즈웍스),강진이
가3678-4301,서문공인중개사사무소,경기도 수원시 장안구 장안로7번길 1 (영화동),김종성
가3678-4300,새한솔공인중개사사무소,경기도 수원시 장안구 장안로 118 (정자동),이연숙
가3678-4280,우리부동산공인중개사사무소,경기도 수원시 장안구 송정로167번길 34 (조원동),이재도
가3678-4272,대동공인중개사사무소,경기도 수원시 장안구 대평로39번길 8 (정자동),서수연
가3678-4269,월드공인중개사사무소,경기도 수원시 장안구 송정로 83 상가113호(송죽동::: 로얄팰리스),강정모
가3678-4267,상가프라자공인중개사사무소,경기도 수원시 장안구 장안로 52-1 (영화동),박순자
가3678-4250,길잡이 공인중개사사무소,경기도 수원시 장안구 정조로1060번길 26 508동 104호(송죽동::: 모닝빌),노정은
가3678-4247,늘푸른공인중개사사무소,경기도 수원시 장안구 송원로23번길 13 1층 (송죽동),강은희
가3678-4246,성훈 공인중개사사무소,경기도 수원시 장안구 팔달로259번길 18 1층 (영화동),김희정
가3678-4242,금모아공인중개사사무소,경기도 수원시 장안구 정조로 988 조원오피스텔 111호(조원동),지철주
가3678-4235,태양공인중개사사무소,경기도 수원시 장안구 정조로 948 (영화동),문현남
가3678-4228,삼성부동산공인중개사사무소,경기도 수원시 장안구 수성로157번길 60 상가동 139호(정자동),박경용
가3678-4223,리셋부동산합동공인중개사사무소,경기도 수원시 장안구 율전로 105 104호(율전동),손정
가3678-4211,경북공인중개사사무소,경기도 수원시 장안구 만석로159번길 48 (파장동),김영덕
가3678-4196,명성공인중개사사무소,경기도 수원시 장안구 정조로957번길 30 1층::: 102호(영화동),김인자
가3678-4186,한진공인중개사사무소,경기도 수원시 장안구 장안로 9 1층2호(영화동),이현석
가3678-4168,해와달공인중개사사무소,경기도 수원시 장안구 송원로86번길 14 (조원동),황미영
가3678-4162,문지방 공인중개사사무소,경기도 수원시 장안구 수성로262번길 84 (영화동),한정자
가3678-4158,경기공인중개사사무소,경기도 수원시 장안구 수성로 349 (정자동),정병윤
가3678-4148,경진공인중개사사무소,경기도 수원시 장안구 파장로22번길 35 (파장동),김춘화
가3678-4130,참조은 공인중개사사무소,경기도 수원시 장안구 조원로 100-1 (조원동),김경남
가3678-4127,명문 공인중개사사무소,경기도 수원시 장안구 수성로290번길 30 (영화동),차선애
가3678-4119,재테크 공인중개사사무소,경기도 수원시 장안구 연무로20번길 4 101호(연무동),양경숙
가3678-4114,문화공인중개사사무소,경기도 수원시 팔달구 정조로 659 1동10호(매교동:::문화맨션),문갑연
가3678-4106,미소 공인중개사 사무소,경기도 수원시 장안구 파장로21번길 29 (송죽동),김민서
가3678-3094,샘내 공인중개사사무소,경기도 수원시 장안구 하률로 13 (천천동),박학순
가3678-3060,하나 공인중개사사무소,경기도 수원시 장안구 정조로 970 (조원동),박하나
가3678-3058,천사공인중개사사무소,경기도 수원시 장안구 하률로12번길 4 율천프라자103호(천천동),박영희
가3678-3057,금성(합동)공인중개사사무소,경기도 수원시 장안구 경수대로 940 일호골든타워 110호(조원동),박정원
가3678-3044,천천합동공인중개사사무소,경기도 수원시 장안구 일월로76번길 25 1층(천천동),김정동
가3678-3032,믿음 공인중개사사무소,경기도 수원시 장안구 금당로4번길 1 (조원동),오미라
가3678-3024,해피 공인중개사사무소,경기도 수원시 장안구 덕영대로425번길 8 (율전동),백종임
가3678-3009,행운공인중개사사무소,경기도 수원시 장안구 대평로90번길 20 107호(정자동::: 엔타운),범유미
가3678-2984,하나 (합동)공인중개사사무소,경기도 수원시 장안구 정자천로188번길 71-24 (정자동),이은미
가3678-2978,으뜸 공인중개사사무소,경기도 수원시 장안구 장안로 100-1 (정자동),김명신
가3678-2971,더스마일 공인중개사사무소,경기도 수원시 장안구 일월로76번길 24 (천천동),박선동
가3678-2963,친절부동산 공인중개사사무소,경기도 수원시 장안구 팔달로 275 (영화동),박연희
가3678-2921,뉴골드공인중개사사무소,경기도 수원시 장안구 팔달로291번길 29 1층 (영화동),방영란
가3678-2909,대우이안 공인중개사사무소,경기도 수원시 장안구 율전로 75 (율전동),이경순
가3678-2886,미래 공인중개사사무소,경기도 수원시 장안구 하률로 11 105호(천천동),김영미
가3678-2884,대명부동산 공인중개사사무소,경기도 수원시 장안구 율전로85번길 2 101호(율전동),양수진
가3678-2880,부동산 뉴스 공인중개사사무소,경기도 수원시 장안구 장안로76번길 37 b동,박금란
가3678-2855,스케치 공인중개사사무소,경기도 수원시 장안구 천천로22번길 34 상가 101호(정자동::: 백설마을 삼환진로아파트),박연순
가3678-2800,상아 공인중개사사무소,경기도 수원시 장안구 장안로217번길 14 범야상가 111호(정자동),안서연
가3678-2796,학사 공인중개사사무소,경기도 수원시 장안구 금당로39번길 34 105호(조원동),안미옥
가3678-2793,삼성 공인중개사사무소,경기도 수원시 장안구 조원로111번길 15 (조원동),변상순
가3678-2787,대림 공인중개사사무소,경기도 수원시 장안구 장안로 17 (영화동),김혜정
가3678-2781,삼성공인중개사사무소,경기도 수원시 장안구 경수대로927번길 3 1층(송죽동),이지영
가3678-2777,천경 공인중개사사무소,경기도 수원시 장안구 만석로19번길 11-2 천경빌딩107호 (천천동),이민정
가3678-2769,까치 공인중개사사무소,경기도 수원시 장안구 하률로12번길 86 103호(천천동::: 골든프라자),강이순
가3678-2767,한솔부동산 공인중개사사무소,경기도 수원시 장안구 장안로115번길 37 (정자동),이재경
가3678-2765,프라임 공인중개사사무소,경기도 수원시 장안구 서부로2167번길 4 201호(율전동),김미애
가3678-2743,유진 공인중개사사무소,경기도 수원시 장안구 수성로261번길 46-3,김언순
가3678-2718,신탁 공인중개사사무소,경기도 수원시 장안구 경수대로 1080 (파장동),박병숙
가3678-2698,경기 공인중개사사무소,경기도 수원시 장안구 창훈로60번길 37 (연무동),윤창희
가3678-2694,벤처공인중개사사무소,경기도 수원시 장안구 송정로 190 상가1동 8호 (조원동),변병우
가3678-2663,정자 공인중개사사무소,경기도 수원시 장안구 장안로75번길 44 1층(정자동),장재권
가3678-2656,두산 공인중개사사무소,경기도 수원시 장안구 수성로258번길 15 (영화동),윤혜숙
가3678-2632,부동산프라자 공인중개사사무소,경기도 수원시 장안구 정자로 22 (천천동),김인순
가3678-2611,거성 공인중개사사무소,경기도 수원시 장안구 송정로 83 상가동 108호(송죽동::: 수원로얄팰리스),이주영
가3678-2583,행복 공인중개사사무소,경기도 수원시 장안구 경수대로973번길 13-21 (송죽동),장정옥
가3678-2572,행운공인중개사사무소,경기도 수원시 팔달구 정조로 763-1 (팔달로3가),임원택
가3678-2557,그린합동공인중개사사무소,경기도 수원시 장안구 영화로26번길 21 101호,양진용
가3678-2551,명성부동산 공인중개사사무소,경기도 수원시 장안구 창훈로52번길 2 (연무동),이재웅
가3678-2542,수성 공인중개사사무소,경기도 수원시 장안구 송정로60번길 10-4,이영자
가3678-2538,현대합동공인중개사사무소,경기도 수원시 장안구 경수대로976번길 32,허희
가3678-2537,만석부동산 공인중개사사무소,경기도 수원시 장안구 송정로 51 (송죽동),엄성기
가3678-2530,신대림 공인중개사사무소,경기도 수원시 장안구 장안로 142 (정자동),박용란
가3678-2524,씨티 공인중개사사무소,경기도 수원시 장안구 장안로53번길 3 (영화동),김광호
가3678-2516,가교 공인중개사사무소,경기도 수원시 장안구 조원로111번길 12 (조원동),김순희
가3678-2503,일번가공인중개사사무소,경기도 수원시 권선구 덕영대로963번길 3-1 (세류동),정선화
가3678-2486,현대 공인중개사사무소,경기도 수원시 장안구 정조로1041번길 20 (송죽동),이청옥
가3678-2477,대성 공인중개사사무소,경기도 수원시 장안구 수성로 304 (영화동),송필근
가3678-2454,리셋부동산컨설팅 공인중개사사무소,경기도 수원시 장안구 율전로 105 (율전동),태윤경
가3678-2386,부동산25시 공인중개사사무소,경기도 수원시 장안구 율전로 105 101호(율전동),전영선
가3678-2370,영신공인중개사사무소,경기도 수원시 장안구 파장로100번길 23,한상건
가3678-2369,광교부동산 공인중개사사무소,경기도 수원시 장안구 창룡대로 197-1 1층 (연무동),명요섭
가3678-2351,틈새부동산 공인중개사사무소,경기도 수원시 장안구 덕영대로381번길 94 103호 (율전동),신천식
가3678-2332,하나공인중개사사무소,경기도 수원시 장안구 정자천로188번길 71-24 (정자동),박준형
가3678-2320,김다남 공인중개사사무소,경기도 수원시 장안구 창훈로66번길 25 (연무동),김다남
가3678-2318,본터 공인중개사사무소,경기도 수원시 장안구 송정로167번길 67 (조원동),이종
가3678-2304,한결 공인중개사사무소,경기도 수원시 장안구 송정로60번길 12 (정자동),한정욱
가3678-2300,골드 공인중개사사무소,경기도 수원시 장안구 정조로978번길 51 (조원동),정수현
가3678-2289,금성부동산 공인중개사사무소,경기도 수원시 장안구 경수대로 940 일호골든타워 110호(조원동),권재환
가3678-2269,하나 공인중개사사무소,경기도 수원시 장안구 송정로187번길 4 (조원동),김윤미
가3678-2268,부동산플러스공인중개사사무소,경기도 수원시 장안구 만석로19번길 11-3 태영프라자 104호(천천동),변종례
가3678-2238,수원 공인중개사사무소,경기도 수원시 장안구 서부로2126번길 13 1층 (율전동),박순옥
가3678-2195,세진 공인중개사사무소,경기도 수원시 장안구 수성로381번길 1 (조원동),강진수
가3678-2166,조은공인중개사 사무소,경기도 수원시 장안구 수성로 356 (영화동),이명록
가3678-2161,부동산친구 공인중개사사무소,경기도 수원시 장안구 파장로 79 (정자동),김희자
가3678-2148,미소 공인중개사사무소,경기도 수원시 장안구 송정로 177 1층(조원동),김택준
가3678-2143,북수원 공인중개사사무소,경기도 수원시 장안구 파장로 31 (파장동),이일호
가3678-2117,태영 공인중개사사무소,경기도 수원시 장안구 팔달로213번길 50 (영화동),박병년
가3678-2111,씨랜드 공인중개사사무소,경기도 수원시 장안구 덕영대로425번길 41 (율전동),변숙자
가3678-2108,진성 공인중개사사무소,경기도 수원시 장안구 파장천로25번길 1 (파장동),문영자
가3678-2085,대영 공인중개사사무소,경기도 수원시 장안구 파장로 21 (파장동),양승철
가3678-2078,골드부동산 공인중개사사무소,경기도 수원시 장안구 경수대로939번길 16 (송죽동),홍인월
가3678-2069,친절공인중개사사무소,경기도 수원시 장안구 수성로262번길 6 (영화동),박진수
가3678-2059,중앙부동산공인중개사사무소,경기도 수원시 장안구 서부로2123번길 33 (율전동),심선보
가3678-2046,송화 공인중개사사무소,경기도 수원시 장안구 송원로 31 1층(송죽동),이정숙
가3678-2042,손유정 공인중개사사무소,경기도 수원시 장안구 송정로150번길 17 1층,손유정
가3678-2040,재원부동산 공인중개사사무소,경기도 수원시 장안구 경수대로 940 115호(조원동::: 일호골든타워),박금순
가3678-2030,명성 공인중개사사무소,경기도 수원시 장안구 조원로90번길 16 (조원동),변상국
가3678-2024,금강부동산 공인중개사사무소,경기도 수원시 장안구 장안로64번길 41 102호(영화동),홍애란
가3678-1984,중앙 공인중개사사무소,경기도 수원시 장안구 조원로112번길 35 103호,김정섭
가3678-1977,행복 공인중개사사무소,경기도 수원시 장안구 송원로 109-8 분산1상가 210호(조원동),최점숙
가3678-1932,굿모닝 공인중개사사무소,경기도 수원시 장안구 송정로 84 (정자동),이근영
가3678-1853,제일 공인중개사사무소,경기도 수원시 장안구 만석로159번길 57 (정자동),정윤지
가3678-1812,수성공인중개사사무소,경기도 수원시 팔달구 화양로 24,오길선
가3678-1799,OK 부동산 공인중개사사무소,경기도 수원시 장안구 금당로9번길 60 (조원동),김영애
가3678-1772,영광공인중개사사무소,경기도 수원시 팔달구 덕영대로757번길 23 108호(화서동:::영광아파트상가),김미숙
가3678-1669,다원 공인중개사사무소,경기도 수원시 장안구 덕영대로417번길 73,서규민
가3678-1633,다리공인중개사사무소,경기도 수원시 팔달구 화양로35번길 15-1 (화서동),지미영
가3678-1540,기룡 공인중개사사무소,경기도 수원시 장안구 만석로159번길 39 101호(정자동::: 경남프라임코아),한창만
가3678-1533,마커공인중개사사무소,경기도 수원시 팔달구 화양로 23 (화서동),서순용
가3678-1527,승현 공인중개사사무소,경기도 수원시 장안구 파장천로44번길 33 상가 지층 1호(파장동::: 화남2차아파트),오중근
가3678-1517,우진 공인중개사사무소,경기도 수원시 장안구 정조로957번길 25-2 (영화동),김원태
가3678-1484,화서역공인중개사사무소,경기도 수원시 팔달구 덕영대로 695 103호(화서동),정찬화
가3678-1437,황금솔공인중개사사무소,경기도 수원시 팔달구 효원로55번길 51 ::: 103호(매교동),김남희
가3678-1389,소망 공인중개사사무소,경기도 수원시 장안구 만석로159번길 39 106호(정자동::: 경남프라임코아 ),이영자
가3678-1364,행운공인중개사사무소,경기도 수원시 장안구 경수대로 1086 (파장동),김성휴
가3678-1341,천천 공인중개사사무소,경기도 수원시 장안구 일월로76번길 25 (천천동),이용화
가3678-1309,현대 공인중개사사무소,경기도 수원시 장안구 경수대로1020번길 20-2 (송죽동),윤경자
가3678-1279,신세계 공인중개사사무소,경기도 수원시 장안구 경수대로976번길 23 1층2호(송죽동),한지섭
가3678-1269,부동산매니저 공인중개사사무소,경기도 수원시 장안구 하률로12번길 4 101호(천천동::: 율천프라자),박병훈
가3678-1223,전종수 공인중개사사무소,경기도 수원시 장안구 서부로 2119 (율전동),전종수
가3678-1217,성원공인중개사사무소,경기도 수원시 권선구 일월천로4번길 74 (구운동),이숙
가3678-1215,부동산가이드공인중개사사무소,경기도 수원시 팔달구 동말로 69 (화서동),나영택
가3678-1133,희망 공인중개사사무소,경기도 수원시 장안구 파장천로25번길 21 (파장동),김병억
가3678-1096,세광부동산 공인중개사사무소,경기도 수원시 장안구 율전로 102-4 (율전동),이종훈
가3678-1059,까치공인중개사사무소,경기도 수원시 팔달구 매산로 2-10 243호(매산로1가),이태숙
가3678-1034,청산랜드 공인중개사사무소,경기도 수원시 장안구 서부로2105번길 5 (율전동),현상영
가3678-1004,광명 공인중개사사무소,경기도 수원시 장안구 창훈로 67 (연무동),은희경
가3648-700,백두산공인중개사사무소,경기도 수원시 영통구 삼성로 274 ::: 상가 148호(원천동::: 팩토리월드),김경환
가3648-01-265,파워공인중개사사무소,경기도 수원시 권선구 금호로15번길 15 (금곡동),김순자
가3632-2041,행운공인중개사사무소,경기도 수원시 권선구 경수대로302번길 32 (권선동),신미숙
가3629-2238,은성공인중개사사무소,경기도 수원시 권선구 장다리로 8 (세류동),박정심
가3629-1909,온동네공인중개사사무소,경기도 수원시 권선구 당진로14번길 57 (당수동),김경애
가3629-135,영통공인중개사사무소,경기도 수원시 영통구 매영로345번길 7 :::102호(영통동:::트리플렉스),김호균
가3609-4665,롯데공인중개사사무소,경기도 수원시 팔달구 고화로31번길 21 (고등동),김영애
가3604-2-1834,우리공인중개사사무소,경기도 수원시 권선구 동수원로58번길 6 (곡반정동),임의남
9252-4808,정다운공인중개사사무소,경기도 수원시 권선구 곡선로 44 (곡반정동),나성호
92420000-1277,부동산큰마당공인중개사사무소,경기도 수원시 권선구 덕영대로1126번길 9-16 (세류동),송완철
92260000-3233,영은공인중개사사무소,경기도 수원시 팔달구 세지로174번길 16-1 (인계동),조영은
41590-2021-10064-001,주식회사 베스트부동산중개법인,경기도 수원시 권선구 호매실로90번길 27 114호,박지선
41117-2024-00070,그리다공인중개사사무소,경기도 수원시 영통구 청명남로 52 1층 일부(영통동),임재광
41117-2024-00069,365부동산공인중개사사무소,경기도 수원시 영통구 신원로211번길 8 1층(매탄동),배교숙
41117-2024-00068,영앤리치공인중개사사무소,경기도 수원시 영통구 광교호수공원로 20 104동 617호(원천동),박주하
41117-2024-00065,광교스마트공인중개사사무소,경기도 수원시 영통구 센트럴타운로 107 204동 1-127호 (이의동),천미옥
41117-2024-00063,아름부동산공인중개사사무소,경기도 수원시 영통구 태장로54번길 66 104호 (망포동),나아름
41117-2024-00062,딜라이트부동산중개,경기도 수원시 영통구 광교중앙로248번길 40 315호 일부 (하동),김은미
41117-2024-00056,주식회사원앤원플러스부동산중개법인,경기도 수원시 영통구 법조로 25 A동 1101호(하동),김병설
41117-2024-00054,광교다多오네공인중개사사무소,경기도 수원시 영통구 법조로 38 판매시설동 113호(하동),최유림
41117-2024-00053,마당공인중개사사무소,경기도 수원시 영통구 신원로283번길 41 1층 일부(매탄동),하승완
41117-2024-00050,미래앤공인중개사사무소,경기도 수원시 영통구 법조로 25 A동 1015호 일부 (하동),배호영
41117-2024-00046,가나플러스공인중개사사무소,경기도 수원시 영통구 영통로200번길 21 304호 일부(영통동),전인영
41117-2024-00045,별빛부동산공인중개사사무소,경기도 수원시 영통구 영통로331번길 50 1층 일부(매탄동),정용하
41117-2024-00039,영통가이드공인중개사사무소,경기도 수원시 영통구 반달로 100 1층 일부(영통동),전정숙
41117-2024-00037,삼성경매공인중개사사무소,경기도 수원시 영통구 법조로149번길 181-2 1층 일부 (하동),정주숙
41117-2024-00035,광교파트너공인중개사사무소,경기도 수원시 영통구 광교중앙로25번길 84 1층 일부(원천동),황봉선
41117-2024-00031,베스트경매공인중개사사무소,경기도 수원시 영통구 대학1로8번길 12 101호(이의동),김성훈
41117-2024-00027,위더스공인중개사사무소,경기도 수원시 영통구 영통로217번길 5 3층 일부 (영통동),이웅래
41117-2024-00022,다온부동산중개,경기도 수원시 영통구 동수원로 545 1층 일부 (원천동::: 화산빌딩),황수정
41117-2024-00020,OK행정사공인중개사사무소,경기도 수원시 영통구 반달로 31 806호(영통동),이두성
41117-2024-00019,현대지산114공인중개사사무소,경기도 수원시 영통구 신원로250번길 13 L123호(현대테라타워영통),황경하
41117-2024-00016,로또공인중개사사무소,경기도 수원시 영통구 청명로 7 108호 (영통동),이영진
41117-2024-00012,신화공인중개사사무소,경기도 수원시 영통구 신원로 177 1층 일부 (신동),김미정
41117-2024-00011,수원신화공인중개사사무소,경기도 수원시 영통구 신원로 177 1층 일부,조현제
41117-2024-00010,행운공인중개사사무소,경기도 수원시 영통구 대학로 60 107호 (이의동),박동병
41117-2024-00009,알파합동공인중개사사무소,경기도 수원시 영통구 권광로276번길 78-2 1층 (매탄동),김도형
41117-2024-00003,광교황금공인중개사사무소,경기도 수원시 영통구 대학1로64번길 55 1층 일부 (이의동),강영희
41117-2023-00153,복리부동산중개사무소,경기도 수원시 영통구 봉영로 1569 208호 일부 (영통동),김현경
41117-2023-00150,대박공인중개사사무소,경기도 수원시 영통구 중부대로448번길 100 107호 (원천동),곽민주
41117-2023-00149,퀸공인중개사사무소,경기도 수원시 영통구 신원로283번길 33 101호 (매탄동),송영숙
41117-2023-00148,원코리아공인중개사사무소,경기도 수원시 영통구 광교중앙로248번길 7-3 604호 일부 (하동),김용희
41117-2023-00147,법대로이상우공인중개사사무소,경기도 수원시 영통구 봉영로 1587 다모아프라자동 207호 (영통동),이상우
41117-2023-00146,신동공인중개사사무소,경기도 수원시 영통구 영통로217번길 6 102호(영통동),지윤희
41117-2023-00144,대학로공인중개사사무소,경기도 수원시 영통구 대학3로 7 107호 일부 (이의동),박미령
41117-2023-00141,닥터공인중개사사무소,경기도 수원시 영통구 매탄로178번길 8 1층 일부 (매탄동),박종성
41117-2023-00133,오름공인중개사사무소,경기도 수원시 영통구 도청로 95 1-209호 (이의동::: 광교유니코어),박효은
41117-2023-00132,대경부동산중개법인주식회사,경기도 수원시 영통구 동수원로 553 2층 (원천동),김학주
41117-2023-00131,우리들공인중개사사무소,경기도 수원시 영통구 도청로 95 1-209호 (이의동::: 광교유니코어),전영운
41117-2023-00129,바른부동산중개,경기도 수원시 영통구 에듀타운로 24 108호 일부 (이의동),최병삼
41117-2023-00125,바른부동산중개L,경기도 수원시 영통구 에듀타운로 24 108호 일부 (이의동),이승근
41117-2023-00124,바른부동산중개K,경기도 수원시 영통구 에듀타운로 24 108호 일부 (이의동),김호권
41117-2023-00119,지산공인중개사사무소,경기도 수원시 영통구 광교중앙로 170 A동 1501호(하동),이해선
41117-2023-00118,(주)소명부동산중개법인,경기도 수원시 영통구 덕영대로1556번길 16 191호 (영통동),이정연
41117-2023-00117,하나공인중개사사무소,경기도 수원시 영통구 매여울로53번길 5 1층 일부 (매탄동),이정희
41117-2023-00114,뉴스타부동산공인중개사사무소,경기도 수원시 영통구 신원로 255-2 101호 일부 (매탄동),김혜린
41117-2023-00112,행운원천점공인중개사사무소,경기도 수원시 영통구 월드컵로193번길 82 가동 1층 일부 (원천동),윤순형
41117-2023-00111,망포일등공인중개사사무소,경기도 수원시 영통구 덕영대로1499번길 79 1층 일부,안건회
41117-2023-00110,영통테라타워공인중개사사무소,경기도 수원시 영통구 신원로 257 101호 일부 (매탄동),윤은정
41117-2023-00109,반값공인중개사사무소,경기도 수원시 영통구 산남로29번길 2 1층 일부 (매탄동),최우식
41117-2023-00107,빌립공인중개사사무소,경기도 수원시 영통구 매영로247번길 16 1층 일부(원천동),김경낙
41117-2023-00103,이안부동산공인중개사사무소,경기도 수원시 영통구 권선로 792 1층 일부(매탄동),박은혜
41117-2023-00100,태흥공인중개사사무소,경기도 수원시 영통구 청명로 79 1층 일부 (영통동),김정재
41117-2023-00099,파크비엔(정문코너)공인중개사사무소,경기도 수원시 영통구 영흥숲길 50 근린생활시설-1동 101호 일부 (원천동),김지우
41117-2023-00094,나우부동산공인중개사사무소,경기도 수원시 영통구 봉영로1492번길 28 1층 일부 (영통동),정용희
41117-2023-00093,파트너스공인중개사사무소,경기도 수원시 영통구 센트럴타운로 106 138호 (이의동),송명진
41117-2023-00092,황금부자부동산공인중개사사무소,경기도 수원시 영통구 영통로 127 센타프라자동 701호 일부 (망포동),한상호
41117-2023-00091,세움공인중개사사무소,경기도 수원시 영통구 광교중앙로248번길 7-3 604호 일부(하동),송태호
41117-2023-00090,광교현대호수공인중개사사무소,경기도 수원시 영통구 도청로18번길 26 ::: 1동 152호 (이의동),김학정
41117-2023-00088,탑공인중개사사무소,경기도 수원시 영통구 봉영로 1617 ::: 621호 (영통동),정신영
41117-2023-00085,에이스컨설팅부동산중개,경기도 수원시 영통구 동수원로 545 ::: 1층 일부 (원천동),강성준
41117-2023-00084,클래시아홈즈공인중개사사무소,경기도 수원시 영통구 청명남로 25 ::: 101호 일부 (영통동),고종권
41117-2023-00080,신동삼성타운공인중개사사무소,경기도 수원시 영통구 신원로 122-1 1층 일부 (신동),유성륜
41117-2023-00079,삼성타운공인중개사사무소,경기도 수원시 영통구 신원로 122-1 1층 일부 (신동),박소정
41117-2023-00076,거목공인중개사사무소,경기도 수원시 영통구 광교중앙로 240 110호 일부(하동::: KJ프라자),이준모
41117-2023-00075,당근공인중개사사무소,경기도 수원시 영통구 신원로 116 1층 일부 (신동),이민지
41117-2023-00068,스마일공인중개사사무소,경기도 수원시 영통구 덕영대로1499번길 21 1층 일부 (망포동),김미소
41117-2023-00067,영일공인중개사사무소,경기도 수원시 영통구 영일로 22 ::: 1층 일부(영통동),허정임
41117-2023-00066,벤처공인중개사사무소,경기도 수원시 영통구 영일로 8 ::: 107호 (영통동),손기헌
41117-2023-00061,좋은방다나와공인중개사사무소,경기도 수원시 영통구 중부대로448번길 35 1층 일부(원천동),권보민
41117-2023-00060,매탄공인중개사사무소,경기도 수원시 영통구 산남로 24 1층 일부(매탄동),박세리나야
41117-2023-00056,에듀삼성공인중개사사무소,경기도 수원시 영통구 에듀타운로 101 ::: 104동 109호 (이의동),임수정
41117-2023-00054,신영부동산중개법인(주),경기도 수원시 영통구 광교중앙로248번길 40 111호 (하동),김민수
41117-2023-00049,JJ환희공인중개사사무소,경기도 수원시 영통구 신원로198번길 47-14 1층 일부 (매탄동),송진용
41117-2023-00048,필부동산중개,경기도 수원시 영통구 덕영대로 1470 ::: 1동 133호 (망포동),김필숙
41117-2023-00045,푸른숲공인중개사사무소,경기도 수원시 영통구 광교중앙로 170 ::: A동 1905호 (하동),고영인
41117-2023-00042,베스트공인중개사사무소,경기도 수원시 영통구 인계로292번길 42-3 1층일부(매탄동),최은수
41117-2023-00039,구뜨공인중개사사무소,경기도 수원시 영통구 대학4로 17 205호 일부 (이의동),이창환
41117-2023-00030,삼성에이스공인중개사사무소,경기도 수원시 영통구 광교중앙로248번길 7-3 304호 일부 (하동),이종민
41117-2023-00022,영통대장공인중개사사무소,경기도 수원시 영통구 삼성로168번길 77 101호(매탄동),이명우
41117-2023-00019,이룸공인중개사사무소,경기도 수원시 영통구 신원로283번길 26 101호(매탄동),정준구
41117-2023-00018,코너공인중개사사무소,경기도 수원시 영통구 아주로 18 1층 일부(원천동),김지수
41117-2023-00016,대림사랑공인중개사사무소,경기도 수원시 영통구 센트럴타운로 92 103호(이의동),신승옥
41117-2023-00012,연암공인중개사사무소,경기도 수원시 영통구 권선로 808 1층 일부 (매탄동),김영일
41117-2023-00006,망포정직한공인중개사사무소,경기도 수원시 영통구 신원로 165 2층 일부 (신동),이유란
41117-2023-00005,테라미소공인중개사사무소,경기도 수원시 영통구 신원로250번길 13 지하 1층 L118-1호(원천동),구지숙
41117-2023-00004,미라클부동산공인중개사사무소,경기도 수원시 영통구 신원로198번길 47-8 1층 일부(매탄동),박현영
41117-2023-00002,해드림공인중개사사무소,경기도 수원시 영통구 덕영대로1471번길 51 1층 일부(망포동),김순애
41117-2022-00157,광교토마토공인중개사사무소,경기도 수원시 영통구 센트럴파크로 33 근린생활시설동 102호(하동),이주하
41117-2022-00156,점프부동산공인중개사사무소,경기도 수원시 영통구 대학4로 17 114호 (이의동),김민자
41117-2022-00146,청춘공인중개사사무소,경기도 수원시 영통구 반달로7번길 40 410호 일부(영통동),차상현
41117-2022-00143,에스피공인중개사사무소,경기도 수원시 영통구 매원로12번길 9 1층 일부(매탄동),최은철
41117-2022-00136,망포역공인중개사사무소,경기도 수원시 영통구 영통로213번길 24 1층 일부(영통동),남주한
41117-2022-00134,책읽어주는공인중개사사무소,경기도 수원시 영통구 광교중앙로248번길 7-2 D-604호(하동),정석
41117-2022-00133,K론뱅크공인중개사사무소,경기도 수원시 영통구 봉영로 1617 621호(영통동),이영미
41117-2022-00128,광교봄합동공인중개사사무소,경기도 수원시 영통구 에듀타운로 101 103동 109호(이의동),전명희
41117-2022-00126,광교중앙역수목공인중개사사무소,경기도 수원시 영통구 도청로18번길 26 1동 103호(이의동),조혜경
41117-2022-00123,랜탑합동공인중개사사무소,경기도 수원시 영통구 매탄로 73 106호 (매탄동),이은정
41117-2022-00122,제이디공인중개사사무소,경기도 수원시 영통구 센트럴파크로 33 근린생활시설동 101호(하동),김정희
41117-2022-00117,관민공인중개사사무소,경기도 수원시 영통구 대학3로4번길 12 103호(이의동),김관민
41117-2022-00107,뉴현대랜드공인중개사사무소,경기도 수원시 영통구 태장로 47 상가동 104호(망포동),박미영
